,YTY 82T,YTY 84T,YTY 88T,YTY 78T,YTO 68T,YTO 92T,YTO 70T,YTY 94T,YTY 96T,YTY 81T,YTY 115T,YTY 95T,YTY 121T,YTY 91T,YTY 91N,YTO 71T,YTO 65T,YTO 78T,YTO 89T,YTO 67T,YTO 98T,YTO 98N
ILMN_1767503,0,0,0,0,0,7.12E-08,0,2.33E-06,1.70E-05,8.48E-05,0,0.000911805,5.69E-07,0.00014924,0.005272328,4.55E-06,1.23E-07,4.53E-05,7.87E-06,0.000472855,4.55E-06,0.003051116
ILMN_1671104,0.001506024,0.004518072,0.007530121,0.01807229,0.003012048,0.007530121,0.01204819,0.02560241,0.02259036,0.01957831,0.02409638,0.08885542,0.01506024,0.009036144,0.006024096,0.02259036,0.01807229,0.01807229,0.02108434,0.02108434,0.01957831,0.01506024
ILMN_2179726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2322597,0.8569277,0.1762048,0.06777108,0.1340361,0.2183735,0,0.560241,0.0436747,0.0873494,0.1460843,0.1430723,0.1174699,0.1099398,0.01656627,0.06626506,0.3057229,0.1400602,0.05271084,0.07981928,0.1129518,0.05873494,0.1024096
ILMN_1701052,0,0,0,0.01355422,0,0.006024096,0,0.001506024,0.01355422,0.007530121,0.02259036,0.04216867,0.007530121,0.04819277,0.01355422,0.009036144,0.007530121,0.001506024,0.01506024,0.001506024,0.02710843,0.02108434
ILMN_1800989,0.03313253,0.09487952,0.1536145,0.7108434,0.2168675,0,0.1686747,0.2454819,0.1641566,0.5692771,0.1716868,0,0.2876506,0.09487952,0.01054217,0.3855422,0.3975904,0.5225903,0.2560241,0.4533133,0.3253012,0.0376506
ILMN_1804569,0,0,0,0,0,0,0,0,0,0,0,0.02409638,0,0,0,0,0,0,0,0,0,0
ILMN_2221808,0.009036144,0.01807229,0.009036144,0.06325302,0.004518072,0.004518072,0.05722892,0.02259036,0.03915663,0.02108434,0.03012048,0.1039157,0.01656627,0.003012048,0.01656627,0.01807229,0.02710843,0.02259036,0.0496988,0.02560241,0.02710843,0.02861446
ILMN_1691485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1813964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1693490,0.9474273,0.1260697,0.2002093,0.4751627,0.3197814,0.3481838,0.7027636,0.5304746,0.4751627,0.5630531,0.2245438,0.5316015,0.7487751,0.4403051,0.9393711,0.2446558,0.6812557,0.3991734,0.3881868,0.3740073,0.6802186,0.6915634
ILMN_1703013,0.001506024,0.003012048,0.001506024,0.01204819,0.003012048,0.003012048,0.007530121,0.01355422,0.01355422,0.006024096,0.04066265,0.1611446,0.01506024,0.003012048,0.006024096,0.01957831,0.004518072,0.01054217,0.009036144,0.01957831,0.001506024,0.004518072
ILMN_1746788,0.4472529,0.2452109,0.2645624,0.2399659,0.07963897,0.4359305,0.2580302,0.2378838,0.4415735,0.1603281,0.1154025,0.4806134,0.04673324,0.2000472,0.3149598,0.3658731,0.1742633,0.2926586,0.1887792,0.3961036,0.4529685,0.03965674
ILMN_1746386,0,0,0,0,0,0,0,0,0,0,0,0.07981928,0,0,0,0,0,0,0,0,0,0
ILMN_1707775,0.01656627,0.01204819,0.001506024,0.04518072,0.004518072,0.006024096,0.009036144,0.02710843,0.01204819,0.06325302,0.0376506,0.5,0.01957831,0,0.006024096,0.1054217,0.02710843,0.01204819,0.05873494,0.004518072,0.01506024,0.004518072
ILMN_2413231,375,0.246988,0.1144578,0.04518072,0.1972892,0.08283132,0.09036145,0.2319277,0.3283133,0.4457831,0.2695783,0.1325301,0.2259036,0.2756024,0.1536145,0.1551205,0.1009036,0.4879518,0.2756024,0.2605422,0.1310241,0.2138554
ILMN_1702384,0.5105422,0.5963855,0.6204819,0.6144578,0.6430723,0.7876506,0.5903614,0.5210843,0.6972892,0.9774097,0.5918674,0.8448795,0.8237952,0.3478916,0.7756024,0.2680723,0.8222892,0.3975904,0.9487952,0.7891566,0.439759,0.808735
ILMN_2184602,0.01743722,0.01089146,0.01633038,0.009185839,0.006379055,9.19E-05,0.004791379,0.000826726,0.000766621,0.001020649,0.000708784,0.003556394,0.000409394,0.003306902,0.004082595,0.002949675,0.004082595,0.001089826,0.00155252,0.002612861,0.002195529,0.005556866
ILMN_1696512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1798448,0,0,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0,0,0
ILMN_1688256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1669064,0.002096866,0.000766621,0.000409394,0.00229646,0.003556394,0.002096866,0.003684542,0.001637574,0.00095374,0.002505126,0.000826726,0.05291044,0.001814487,0.04536217,0.001469734,0.002505126,0.001089826,0.002612861,0.005878937,0.004359305,0.00229646,0.002949675
ILMN_1740903,0.01250295,0.009598635,0.003556394,0.04224239,0.0078125,0.01322761,0.007077633,0.01111487,0.01473817,0.01975976,0.01203118,0.002505126,0.03881301,0.02066814,0.00493994,0.007625381,0.04268127,0.05895268,0.02724565,0.06696478,0.02939582,0.02159693
ILMN_2391231,0.03162651,0.5120482,0.04216867,0.4262048,0.07379518,0,0.3253012,0.4066265,0.1626506,0.2740964,0.07228915,0.004518072,0.1189759,0,0,0.06626506,0.1204819,0.1129518,0.2560241,0.1746988,0.1822289,0
ILMN_1667452,0.04686108,0.006926726,0.1076664,0.1376603,0.03002191,3.38E-05,0.07202042,0.02568588,0.2002093,0.006144992,0.4024817,0.583123,0.03866562,0.07463381,0.1383242,0.4683985,0.01679654,0.1837697,0.1071047,0.1260697,0.06946876,0.3218589
ILMN_1740213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1718734,0.4761939,0.8362426,0.517909,0.4895134,0.4776648,0.7288238,0.2235629,0.8149042,0.5369418,0.7164865,0.3245947,0.3197591,0.431722,0.6544491,0.4178412,0.2961254,0.8658006,0.71875,0.8327769,0.473259,0.5640695,0.5794008
ILMN_1697597,0.000737266,0.000457924,0.000622094,0.000179008,0.001845566,0.000503684,0.000249911,3.38E-05,0.000105431,0.000697422,0.000116923,0.000221469,0.000116923,0.000472855,5.54E-05,0.000221469,0.000116923,0.000387965,1.00E-04,3.12E-05,0.000116923,0.001595886
ILMN_1706722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1688886,0,0,0,0,0,0,0,0,0,0.001506024,0,0.02560241,0,0,0,0,0,0,0,0,0,0
ILMN_1778105,0.936747,0.7108434,0.8373494,0.5963855,0.8629518,0.8539157,0.3478916,0.4472892,0.6641566,0.5210843,0.5993976,0.7469879,0.564759,0.7560241,0.813253,0.7183735,0.8780121,0.5557229,0.441265,0.7003012,0.748494,0.5542169
ILMN_2224833,0.2259036,0.2695783,0.3373494,0.1656626,0.0813253,0.3870482,0.06777108,0.001506024,0.01204819,0.007530121,0.004518072,0.1415663,0.01506024,0.009036144,0.01054217,0.01656627,0.003012048,0.01054217,0.004518072,0.004518072,0.007530121,0.01054217
ILMN_1788384,0,0.001506024,0,0,0,0,0,0.001506024,0,0,0.01355422,0,0,0,0,0,0,0,0,0,0.003012048,0.001506024
ILMN_1690523,0.016634,0.00396684,0.1951917,0.002161316,0.001699934,0.007108999,0.008372261,0.006398653,0.003782841,0.07463381,0.002846642,0.002120018,0.005197367,0.005579378,0.002203147,0.02656147,0.02257396,0.02217908,0.01918457,0.005197367,0.001595886,0.001595886
ILMN_1676721,0,0,0,0,0,0,0,0,0,0,0,0.004518072,0,0,0,0,0,0,0,0,0,0
ILMN_2399463,0.2168675,0.2213855,0.009036144,0.07981928,0.1912651,0.05120482,0.07530121,0.5843374,0.2304217,0.1039157,0.1415663,0.4849398,0.1626506,0.564759,0.3237952,0.1671687,0.251506,0.2996988,0.2093374,0.5707831,0.1716868,0.6566265
ILMN_1785010,0,0,0,0,0,0,0,0.001506024,0,0.001506024,0,0.01054217,0,0,0,0,0,0,0,0,0,0
ILMN_1716512,0.7078313,0.2560241,0.8629518,0.8313253,0.623494,0.3569277,0.6039157,0.1144578,0.686747,0.1611446,0.1430723,0.2018072,0.1746988,0.2048193,0.1596386,0.1430723,0.2243976,0.1566265,0.1641566,0.2349398,0.2289157,0.1792169
ILMN_2088410,0.03915663,0.06174699,0.09939759,0.08433735,0.1159639,0.02108434,0.01054217,0.01506024,0.01957831,0.01204819,0.02108434,0.004518072,0.01957831,0.004518072,0.007530121,0.007530121,0.004518072,0.006024096,0.02108434,0.007530121,0.01054217,0.009036144
ILMN_1747716,0.8951952,0.4761939,0.8121451,0.2846487,0.6802409,0.3368425,0.9676103,0.7321409,0.7631539,0.7198784,0.8610783,0.777443,0.4895134,0.838818,0.7050325,0.9947562,0.9110901,0.8257367,0.7221283,0.736532,0.9706042,0.7073414
ILMN_1815758,0.7379518,0.3313253,0.2831325,0.5060241,0.3795181,0.2951807,0.5361446,0.1385542,0.3539157,0.2364458,0.2304217,0.1340361,0.1777108,0.2138554,0.3584337,0.1084337,0.1355422,0.2078313,0.1912651,0.5451807,0.3237952,0.2921687
ILMN_2346358,0.009036144,0.01054217,0.001506024,0,0.003012048,0.007530121,0,0.01506024,0.01506024,0.009036144,0.03012048,0.03915663,0.02108434,0.01656627,0.006024096,0.009036144,0.01355422,0.02259036,0.03012048,0.01656627,0.01355422,0.004518072
ILMN_1743582,0.001506024,0.003012048,0.001506024,0,0,0.001506024,0.004518072,0.001506024,0,0.007530121,0,0,0.004518072,0.003012048,0.001506024,0.001506024,0.004518072,0.006024096,0,0.001506024,0,0.001506024
ILMN_2396801,0,0,0,0,0,0,0,1.13E-06,4.54E-06,2.84E-05,0,0.04180578,0,0.01023484,0.000290318,0.000163304,1.81E-05,4.54E-06,5.56E-05,1.02E-05,4.54E-06,0.002949675
ILMN_2111323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1791826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2319664,0,0,0.01054217,0.01204819,0.006024096,0.003012048,0,0,0,0.003012048,0.03012048,0.01506024,0,0,0,0,0,0,0,0,0.001506024,0
ILMN_1781285,0.7484202,0.3455509,0.6557,0.6506829,0.2431061,0.3113841,0.4645086,0.2347776,0.53839,0.5238061,0.5958129,0.526741,0.4014836,0.2689625,0.265659,0.3633011,0.5513216,0.568278,0.5134624,0.5238061,0.5931002,0.229646
ILMN_1707791,0.9683735,0.2364458,0.1671687,0.2575301,0.4262048,0.3524096,0.2424699,0.7259036,0.3659638,0.6671687,0.4774096,0.3900602,0.5346386,0.7078313,0.2876506,0.3915663,625,0.3493976,0.3719879,0.5165663,0.3885542,0.3524096
ILMN_1764396,0.03633623,0.0188718,0.07258968,0.1118132,0.07374188,0.08084559,0.1397166,0.05291044,0.02620119,0.0279533,0.03512847,0.1175833,0.02939582,0.07087839,0.2389237,0.05895268,0.02976212,0.06262815,0.008583657,0.08024114,0.02159693,0.01715711
ILMN_1815043,0.6490964,0.7424699,0.6987952,0.2274096,0.6219879,0.8298193,0.8253012,0.4623494,0.7198795,0.7590361,0.6024097,0.748494,0.8584337,0.4533133,0.9804217,0.7981928,0.7996988,0.566265,0.8283132,0.6144578,0.9051205,0.7756024
ILMN_1798475,0.04216867,0.7078313,0.3343374,0.3584337,0.2635542,0.2063253,0.5813253,0.5,0.941265,0.498494,0.5963855,0.9081326,0.6746988,0.816265,0.7259036,0.7319277,0.7756024,0.9849398,0.6927711,0.873494,0.7364458,0.4713855
ILMN_1810832,0.004762474,0.08523698,0.06217678,0.01900694,0.04589821,0.03223578,0.08523698,0.09679966,0.1043253,0.1110781,0.05798226,0.2281383,0.00683677,0.1145611,0.1021367,0.05016774,0.06101342,0.06296051,0.06494859,0.06616129,0.04526368,0.1133922
ILMN_1702221,0,0,0,0,0,0,0,0,0,0,0,0.3448795,0,0.009036144,0,0.001506024,0,0,0,0,0,0
ILMN_2317701,0.04216867,0.2756024,0.6551205,0.6521084,0.4548193,0.5903614,0.6746988,0.4578313,0.8493976,0.8975903,0.3870482,0.4231928,0.5180723,0.7243976,0.751506,0.5933735,0.560241,0.3358434,0.433735,0.7018072,0.2951807,0.7198795
ILMN_1743619,0.03313253,0.05120482,0.08584338,0.04819277,0.07379518,0.0436747,0.1084337,0.2861446,0.4307229,0.1400602,0.1837349,0.1325301,0.2966867,0.1596386,0.2349398,0.6807229,0.4141566,0.2274096,0.2756024,0.4834337,0.3885542,0.373494
ILMN_1739751,0,0,0,0,0,0,0,0,0.003012048,0.007530121,0,0,0.003012048,0,0,0.004518072,0.007530121,0,0.003012048,0,0.004518072,0
ILMN_2188333,0,0,0,0,0,0,0,0,0,0,0,0.05873494,0,0,0,0,0,0,0,0,0,0
ILMN_2365686,0.1822289,0.01355422,0.007530121,0,0,0.003012048,0,0.01054217,0.05421687,0.1460843,0.3237952,0.02560241,0.02409638,0.09487952,0.02409638,0.04819277,0.007530121,0.01204819,0.004518072,0.2590362,0.05722892,0.03614458
ILMN_1792571,0.1069277,0.05271084,0.04066265,0.04066265,0.01957831,0.0436747,0.04668675,0.02108434,0.01957831,0.02560241,0.003012048,0.07831325,0.01957831,0.009036144,0.01656627,0.01807229,0.004518072,0.01204819,0.02560241,0.007530121,0.009036144,0.009036144
ILMN_2163547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2075714,0.2409639,0.1204819,0.09638554,0.04819277,0.05722892,0.03012048,0.1009036,0.04216867,0.03313253,0.06927711,0.04066265,0.02710843,0.02409638,0.05421687,0.02108434,0.0376506,0.02710843,0.03313253,0.04066265,0.0496988,0.05722892,0.03614458
ILMN_2354855,0.4066265,0.07078313,0.1762048,0.04819277,0.1039157,0.2138554,0.1159639,0.1415663,0.3644578,0.3403614,0.3072289,0.1129518,0.1400602,0.1295181,0.2078313,0.310241,0.4186747,0.3072289,0.2921687,0.1415663,0.2213855,0.2650602
ILMN_2102960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1722849,0.5481928,0.2153614,0.1325301,0.3960843,0.7138554,0.0436747,0.6114458,0.1400602,0.4246988,0.03162651,0.1460843,0,0.05873494,0.0496988,0.001506024,0.01807229,0.1626506,0.1521084,0.3388554,0.4457831,0.1159639,0.001506024
ILMN_1796949,0.2861446,0.7966868,0.3448795,0.4442771,0.4638554,0.2198795,0.4879518,0.3915663,0.1310241,0.1972892,0.2996988,0.3403614,0.6475903,0.2996988,0.1340361,0.248494,0.3915663,0.1656626,0.1460843,0.3418675,0.2289157,0.1129518
ILMN_1693523,0.3825301,0.1987952,0.04819277,0.1641566,0.2409639,0.1355422,0.07379518,0.02409638,0.02409638,0.01957831,0.05421687,0.05271084,0.02108434,0.01355422,0.01656627,0.007530121,0.009036144,0.01054217,0.01355422,0.02108434,0.009036144,0.009036144
ILMN_1799796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1715901,0,0.003012048,0,0,0,0,0,0.001506024,0.006024096,0,0,0.123494,0.001506024,0.003012048,0.01656627,0,0,0.001506024,0.003012048,0,0,0.02710843
ILMN_1785852,0.3554217,0.498494,0.8192771,0.8298193,0.566265,0.6822289,0.9819277,0.6415663,0.7876506,0.9277108,0.9171687,0.7304217,875,0.8795181,0.8930723,0.9201807,0.5256024,0.9789157,0.9201807,0.7575301,0.9262048,0.8930723
ILMN_1810092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1651538,0.7980431,0.5470315,0.4659614,0.7015521,0.5971658,0.5296668,0.7621163,0.8903131,0.7354376,0.7254863,0.206771,0.9451118,0.2048386,0.635414,0.7547891,0.777443,0.6158686,0.2767501,0.6569486,0.5640695,0.6668557,0.5654746
ILMN_1699836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1778681,0.004518072,0.01204819,0.009036144,0,0.003012048,0,0.01054217,0.009036144,0.01957831,0.02861446,0.01204819,0,0.003012048,0,0,0.003012048,0,0.01807229,0.02710843,0.004518072,0,0
ILMN_2269900,0.5180676,0.5203247,0.3599584,0.7581351,0.7108131,0.828007,0.8429321,0.4909644,0.2165618,0.8272372,0.6454072,0.8951228,0.8854389,0.5608147,0.6421905,0.4808038,0.8429321,0.7334707,0.2911915,0.7354051,0.7745602,0.6760591
ILMN_2387303,0.06101342,0.01290339,0.000401342,0.000374889,0.000387965,0.000503684,0.0115833,0.001664764,6.70E-05,2.80E-06,6.30E-05,0.02378663,3.32E-06,0.09732479,0.3333629,0.0146154,5.19E-05,0.01631206,2.44E-05,4.55E-06,0.03148614,0.213062
ILMN_1664861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1703435,0,0,0,0,0,0,0,0,0,0,0,0.01506024,0,0,0,0,0,0,0,0,0,0
ILMN_1704353,1.13E-06,4.08E-05,1.13E-06,0,0,0,0,0.000255162,0.000889099,2.84E-05,0.000548882,0.01250295,0.000113405,0.003814959,0.002096866,0.000222275,4.54E-06,0.000327742,2.84E-05,2.84E-05,9.19E-05,0.009185839
ILMN_2407389,0.1304965,0.02399287,0.08475632,0.05469416,0.01095844,0.4470309,0.2636299,0.17979,0.3914759,0.271391,0.6507503,0.2772728,0.3002761,0.4080073,0.1492397,0.3513842,0.3312618,0.406901,0.5417345,0.5953098,0.1133922,0.2061532
ILMN_1778991,0.1822289,0.189759,0.2198795,0.3855422,0.185241,0.3509036,0.2996988,0.1144578,0.08283132,0.1039157,0.05271084,0.2771084,0.1310241,0.1596386,0.06927711,0.2680723,0.1837349,0.1731928,0.0496988,0.09036145,0.06325302,0.185241
ILMN_1661554,0.5406626,0.2545181,0.6219879,0.3945783,0.4487952,0.3674699,0.9638554,0.2048193,0.1415663,0.1400602,0.2861446,0.09036145,0.1340361,0.1701807,0.1506024,0.1641566,0.4186747,0.248494,0.1521084,0.186747,0.251506,0.185241
ILMN_1728662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2375992,0,0,0,0,0,0,0,0,0.003012048,0,0.003012048,0,0,0,0.001506024,0.001506024,0,0.001506024,0,0,0,0.003012048
ILMN_1711359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1723625,0.2439759,0.6490964,0.5240964,0.1581325,0.4096386,0.5948795,0.3810241,0.6656626,0.6490964,0.8207831,0.5316265,0.6009036,0.5722892,0.5783132,0.3629518,0.2710843,0.7153614,0.3298193,0.6566265,0.5105422,0.7756024,0.813253
ILMN_2176251,0,0,0,0,0,0,0,2.91E-07,4.55E-09,1.92E-06,1.54E-08,0.0443229,1.54E-08,0.000778598,4.15E-07,1.23E-07,0,0,5.69E-10,0,3.64E-08,2.80E-06
ILMN_1778924,0.009036144,0.003012048,0.001506024,0,0,0.003012048,0.007530121,0.001506024,0.009036144,0.001506024,0,0,0,0,0,0,0,0.003012048,0,0,0.004518072,0
ILMN_1732807,0,0,0,0,0,0,0,0,0,0,0,0.007530121,0,0,0,0,0,0,0,0,0,0
ILMN_1773363,0.8207831,0.2123494,0.8554217,0.6701807,0.5542169,0.7740964,0.4774096,0.1671687,0.04066265,0.1129518,0.2846386,0.6566265,0.2259036,0.0873494,0.2093374,0.07379518,0.06024097,0.04066265,0.1054217,0.06626506,0.2951807,0.1807229
ILMN_1681967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1753639,0.04819277,0.07831325,0.07078313,0.1716868,0.04668675,0.004518072,0.02409638,0.03614458,0.3539157,0.1039157,0.03614458,0.2379518,0.05722892,0.0873494,0.2560241,0.3719879,0.1355422,0.0873494,0.04668675,0.07530121,0.121988,0.1686747
ILMN_2373444,0.6701807,0.6280121,0.6219879,0.7680723,0.4457831,0.8629518,0.9623494,625,0.4292169,0.6114458,0.4743976,0.7048193,0.8795181,0.7033132,0.7680723,0.691265,0.7033132,0.7364458,0.7379518,0.8012048,0.7876506,0.9533132
ILMN_2357334,0,0.003012048,0.001506024,0,0.003012048,0.03313253,0.01054217,0,0.003012048,0.007530121,0,0.1159639,0.001506024,0,0.001506024,0.001506024,0.007530121,0,0.01656627,0.001506024,0,0
ILMN_1734542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2358265,0.5512048,0.7018072,0.02409638,0.03915663,0.3072289,0.007530121,0.01807229,0.2439759,0.4246988,0.4698795,0.5692771,0.007530121,0.4186747,0.01807229,0.02861446,0.4653614,0.3960843,0.1957831,0.2259036,0.5707831,0.2921687,0.03463855
ILMN_1656285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1713380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1678478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1727805,0.08584338,0.2274096,0.05722892,0.126506,0.1189759,0.3885542,0.1415663,0.7921687,0.5075301,0.8810241,0.3780121,0.7951807,0.3975904,0.2936747,625,0.7078313,0.4262048,0.4909638,0.4683735,0.5436747,0.2289157,0.4156626
ILMN_2179063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1798373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1747577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2187899,0.246988,0.9608434,0.7876506,0.941265,0.4698795,0.9156626,0.6325301,0.9759036,0.6777108,0.7951807,0.9472892,0.8990964,0.8945783,0.9156626,0.9457831,0.9668674,0.9894578,0.751506,0.7274097,0.9638554,0.6475903,0.9909639
ILMN_1676822,0.02976212,0.07087839,0.02159693,0.01045144,0.1027464,0.0279533,0.03923374,0.003185559,0.002835136,0.003684542,0.009598635,0.01397268,0.005243867,0.004501062,0.004082595,0.01250295,0.0500118,0.02724565,0.009598635,0.007625381,0.004645086,0.009598635
ILMN_2165354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2184525,0.000290318,0.000409394,0.001020649,0.000766621,0.005399232,0.01045144,0.002505126,0.004791379,0.01274223,0.05096894,0.03473041,0.2165692,0.0134737,0.01111487,0.02976212,0.04312241,0.06477831,0.01579057,0.008387466,0.04356583,0.008001887,0.01499787
ILMN_1685703,0.311747,0.2831325,0.1069277,0.1581325,0.1189759,0.1189759,0.0813253,0.2756024,0.1641566,0.1174699,0.2304217,0.1340361,0.1099398,0.0436747,0.07228915,0.2183735,0.316265,0.1746988,0.185241,0.1701807,0.3478916,0.2801205
ILMN_2106902,0,0,0,0,0,1.02E-05,0,4.54E-06,4.08E-05,0.000137221,2.84E-05,0.4082595,4.54E-06,0.1212633,0.02036308,0.005556866,0.000163304,1.13E-06,4.08E-05,1.81E-05,4.54E-06,0.01023484
ILMN_2392286,0.4984951,0.6065727,0.613224,0.6850402,0.841373,0.9694985,0.6631575,0.9518753,0.6263563,0.1303267,0.7516149,0.9291216,0.2452109,0.734341,0.5,0.6263563,0.6862344,0.520862,0.1535782,0.7288238,0.6506829,0.4486784
ILMN_1706357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2165251,0.9307229,0.6280121,0.7786145,0.939759,0.8975903,0.561747,0.3493976,0.8960843,0.9909639,0.9156626,0.9578313,0.7153614,0.936747,0.9954819,0.9713855,0.9036145,0.9759036,0.8584337,0.9457831,0.9668674,0.9503012,0.9864458
ILMN_2397721,0.02883697,0.000291484,0.03589167,0.08475632,0.05948497,0.000374889,0.004976754,0.02440893,0.06494859,0.0532736,0.1376603,0.1266958,0.06780158,0.1570679,0.067389,0.2743255,0.147845,0.1520555,0.1223559,0.08668986,0.2002093,0.01446727
ILMN_2146418,0,4.54E-06,0,0,0,0,0,1.81E-05,0.000222275,0.000548882,4.54E-06,0.3233824,5.56E-05,0.000327742,4.08E-05,4.08E-05,1.13E-06,1.02E-05,1.02E-05,1.81E-05,1.13E-06,0.000327742
ILMN_2363988,0.3556642,0.1927101,0.4347101,0.2992616,0.4013783,0.4853188,0.4113294,0.2578721,0.186183,0.2200911,0.3218589,0.2704157,0.2932013,0.4291251,0.5596949,0.1026809,0.3166735,0.6739728,0.2851937,0.2326709,0.426894,0.3460549
ILMN_1737640,0,0,0,0,0,0,0,0,0,0,0,2.84E-05,0,0,0,0,0,0,0,0,0,0
ILMN_1753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1668090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1722603,0.1987952,0.0873494,0.009036144,0.04216867,0.04216867,0.003012048,0.07379518,0.2123494,0.1746988,0.02861446,0.3780121,0.003012048,0.2379518,0.0873494,0.006024096,0.5195783,0.6430723,0.6159639,0.02710843,0.1490964,0.6009036,0.001506024
ILMN_1781841,0,0.001506024,0,0,0,0,0,0,0,0,0,0.001506024,0,0,0,0,0,0,0,0,0,0
ILMN_1744574,0.05690231,0.0177196,0.003684542,0.04137143,0.02097547,0.1154025,0.01800425,0.1405139,0.1183148,0.0538948,0.1620382,0.1183148,0.02620119,0.06156667,0.1461581,0.06974888,0.0134737,0.02384349,0.09537397,0.04268127,0.06103934,0.2000472
ILMN_2412521,0,0,0,0,0,0,0,0,0,0.001506024,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_2087817,0.1257541,0.05145091,0.2185561,0.0574115,0.03674336,0.07784602,0.2185561,0.01274223,0.01552407,0.04180578,0.02585757,0.01829116,0.1007086,0.0703125,0.03162764,0.01322761,0.02450578,0.01946151,0.0703125,0.02191106,0.03354986,0.009391104
ILMN_1784602,0.1325301,0.03614458,0.0496988,0.05421687,0.04819277,0.09337349,0.05572289,0.3433735,0.8810241,0.2319277,0.1716868,0.4171687,0.1566265,0.1972892,0.189759,0.2680723,0.441265,0.5572289,0.3840362,0.4743976,0.2033132,0.3975904
ILMN_1813671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILMN_1741027,0.001506024,0.01204819,0.001506024,0.02710843,0.02409638,0.05421687,0.04518072,0.03614458,0.04066265,0.03162651,0.02259036,0.01656627,0.01506024,0.01656627,0.07228915,0,0.01506024,0.007530121,0.03463855,0.02108434,0.009036144,0.04518072
ILMN_1719241,0.1841806,0.08701485,0.1906345,0.09603285,0.3306902,0.04312241,0.08390187,0.2347776,0.1620382,0.3101967,0.3101967,0.4415735,0.2255815,0.2452109,0.2431061,0.1620382,0.2126227,0.1075809,0.2612861,0.09669401,0.3007796,0.1341995
ILMN_1653867,0.01054217,0.01054217,0.007530121,0.01204819,0,0.003012048,0.003012048,0.001506024,0.003012048,0.01957831,0,0,0.003012048,0,0,0.01807229,0.01506024,0.006024096,0.004518072,0.004518072,0.007530121,0
ILMN_1763018,0.0496988,0,0.0496988,0,0,0.01957831,0.006024096,0.1521084,0.121988,0.5692771,0.07228915,0.1189759,0.0376506,0.2093374,0.2093374,0.5256024,0.2168675,0.1837349,0.373494,0.3614458,0.1521084,0.08584338
