,YTY 82T,YTY 84T,YTY 88T,YTY 78T,YTO 68T,YTO 92T,YTO 70T,YTY 94T,YTY 96T,YTY 81T,YTY 115T,YTY 95T,YTY 121T,YTY 91T,YTY 91N,YTO 71T,YTO 65T,YTO 78T,YTO 89T,YTO 67T,YTO 98T,YTO 98N
ILMN_1704045,1157898,3724.02,2386.89,15230.54,4020545,2638.43,2858167,2584258,2250293,2743183,2761046,2221792,2118061,3150488,2060005,2767822,3083082,3532061,2861.63,2274.3,2222047,2367764
ILMN_2333865,103.9568,220.5117,262.7685,455.3943,279.4713,298.8226,228.7462,480.9599,288.0381,415.0288,311.3711,377.2828,400.1683,668.9037,424.0354,766.2829,348.2483,563.3831,418.6042,365.1909,419.8956,492.5268
ILMN_1789094,40.37708,41.35686,39.45428,53.77645,47.82777,43.4563,41.09998,56.34713,58.41995,52.84418,54.51632,56.84322,52.96212,62.89174,50.67818,72894,56.57534,63.45205,53.82831,54.15442,55.54598,57.68309
ILMN_2168217,52.64924,57.39768,58.40668,70.22075,73.93017,64.51131,58.73355,144058,107.4962,125.3264,127.8935,169.1694,146.6716,255.3035,138.0401,200.3284,131.3059,172.3311,148.1156,154.8363,152.9819,121.6478
ILMN_1705617,60.95665,67.05596,70.43711,107.2802,103.5365,122.5744,76.37405,137.7371,159.8569,152.3596,170.0057,131.7453,179.2457,137.2239,118.4002,151.4262,143.5748,175.9118,151.9026,164.1397,157.0985,117.2384
ILMN_1755926,79.99245,84.40218,290.0807,142.0301,573.0828,448.7725,252.8527,272446,172.9249,811019,191.3394,275.2359,365.4916,479.8355,133.8602,233.6413,790.0222,343.3261,678.9489,323.1705,272.1083,134.7062
ILMN_1654792,118.6909,217.6501,392.9224,479.9722,268.7944,453.26,104.0279,232.6341,145.7072,107.7903,281.4373,181.7154,221798,606.7492,256.3961,137.6474,231.6513,251.4073,126.0028,179.4136,364.5356,142.6723
ILMN_1748983,57.05601,115.7028,52.70594,90.33707,102.2089,196.8374,61.4404,105.4202,121.5511,173.2013,133.6301,161.3438,160.6852,279.7322,93.94456,85.26642,120.3501,161.4671,149.9951,101.1086,173.3099,164.8011
ILMN_1812976,86.03101,123.8023,118.1495,199.4401,173.4468,188.7842,99.90295,130.0502,106.8962,146.9999,212.5033,199.6614,110.7924,252.4931,209312,150.9777,117.1937,134.5073,134.7303,148.7028,148.6741,162.4984
ILMN_2191940,39.21964,40.86529,39.51933,44.82293,46.91079,44.78374,39.8945,54.43582,56.51833,52.45953,62.51616,52.24259,43.72395,62.90082,51.18565,63.42656,54.15112,59.49224,53.28528,51.80757,58.23075,60.91298
ILMN_1788468,1776001,3612246,2273.58,2975667,4173603,3136438,3557509,5890933,4163653,5865883,6609912,2654115,3648823,4754393,3997.92,7573.74,5096098,5064069,4369718,3789103,3763823,4404167
ILMN_1651685,384.1072,359.7034,455.4149,484.2039,518.2473,272398,767.1738,1152575,544.7814,825.4177,642.8008,190169,786.5695,938.5803,368.8439,1827438,438.8027,1086655,668.0255,709.9792,873.9716,964.4018
ILMN_2391419,66.4696,194.6716,66.52061,270.5201,100742,132.8801,79.58876,402.6955,166.5583,331.0123,104.7211,73.40529,191.0892,426.3242,451731,103.5875,93.56078,354.8419,410.2195,188.0089,130.3178,452.4536
ILMN_1786759,52.75117,154.9734,180.9259,196963,320.0408,149.1034,57.56709,139.4708,68.73817,73.68462,306.6701,192.8961,109195,174.2805,80.12738,137.4281,62.00938,106.1608,122.1326,85.54469,148.4377,97.29153
ILMN_1802203,571.5629,1098259,958.4735,2448636,1458047,798.0119,1389482,1372765,864.4963,1311378,1639129,1648855,1075339,1499967,1047089,2341465,1272.88,1286952,1280254,1646491,1433.27,946.7094
ILMN_1795118,212.7129,338.7225,281.6068,344.3814,412.1953,350.5979,262.6822,235.5599,206.8335,299.2614,284.4701,238.2163,278.2148,266.4926,192.9909,359.9315,275.9987,258539,305.0188,237.6715,278.7499,185.4512
ILMN_2092223,273.7442,224.9829,463.9693,632.1113,695.3776,450.9971,235.7065,375.2789,275.7827,233.4929,485853,241.8617,360.2597,786.0775,518.2437,227.8557,479.6198,471.7274,377.8102,404.0273,268.7318,262.4072
ILMN_1790533,47.05033,47.72284,37.18077,62.59162,56.00406,44.73075,49.29102,72.55618,75.63171,70.02301,81.05798,73.11073,74.71376,116.2276,79.68712,122.9632,81.84988,80.85294,73.76341,76.78692,88.70074,89.11526
ILMN_1685596,41.04803,46.55145,38.97007,49.08051,48.91996,44.0429,38.99353,51.64785,48.84684,50.29676,52.62595,57.4222,50.30797,60.11831,54.72952,59.47987,53.78244,62.24114,61.28016,55.43129,52.4646,54.38669
ILMN_1802089,40.55556,46.48879,46.29426,45.12112,52.44822,46.11827,41.92028,52.90639,53.44667,54.27187,56.12511,56.64385,51.34284,64.83745,57.87318,62.24849,59.16565,58.05766,56.15814,56.85137,60.11427,57.60476
ILMN_1735402,50.40961,54.31181,47.31396,58.80424,61.02486,78.82597,43.09765,85.01886,72.88283,77.26461,76.41994,199.5886,80.85452,162.9981,113.6865,95.78932,79.00965,94.99525,90.87021,81.14265,94.26292,122.5476
ILMN_2394362,42.65364,37.58594,37.35189,46.58994,44.00966,39.88929,41.83142,48.75132,54.27305,50.90831,55.63625,52.46906,46.28484,58.98097,47.10768,64.49279,50.61042,61.38666,51.22768,45.52199,55.87741,54.71881
ILMN_1686254,68.05259,92.05887,76.27172,128.4749,86.75594,77.47444,73.90029,106832,92.58523,96.72288,115.5935,106219,85.62737,130.3134,126.5416,98.65767,103.0806,113.6192,104.9338,94.98539,118.7372,115.2193
ILMN_1704079,69.76136,108.5234,83.78748,138492,144.6536,105.4249,73.35835,156.9111,97.08769,135.5206,118.0767,137.2067,124.1919,226.1539,171.0693,161.0382,107.2274,187.3937,163.8971,137.6747,115.8244,205.3215
ILMN_1704022,41.60246,48.43434,48.32595,56.69654,59.66375,55.53638,51.32534,75.75761,77.03417,74.38754,84.49964,69.72339,70.1338,96.68211,102.2401,91.80998,72.34591,83.35555,72.06031,80.77588,99.93284,88.14046
ILMN_1805645,428.6896,1754078,800.1862,1063234,1370648,3022435,1660.04,1578127,1074.28,2422.94,1099369,2963891,1085.73,1723239,1537946,3894053,1338.01,1591189,1729125,1071414,1958173,1810482
ILMN_1674778,181.8461,331.7177,467.3955,558318,503.2901,193.2592,241.6487,375.2837,310.8031,286.7849,453078,100.9908,355.9272,266.0243,270.1934,469.8399,347.5422,435543,324.8035,392.6493,453.3662,289.41
ILMN_1806809,42.87722,43.17919,36.40464,47.1767,47.48435,38.13366,40.47868,51.72644,59.9133,46.8199,46.14314,54.9871,46.62839,53.84799,50.88064,59.8429,56.89048,52.43673,55.12971,51.2102,54.09986,46.70483
ILMN_1706645,41.17275,45.96566,43.7685,66.7946,54.64236,52.84844,49.4204,65.07104,57.09166,65.43157,67.81189,62.46982,62.45117,63.7468,59.38981,77.98827,63.23454,65.14074,74.56333,57.57759,70.9991,63.53421
ILMN_2401253,40.22241,41.67855,35.47751,44.82895,44.7482,39.36083,39.62095,55.39668,52.15609,50.98675,55.88279,57.6801,52.72739,61.3386,53.41004,76.1842,57.23685,62.14719,52.23254,56.73518,60.88955,62.08135
ILMN_1807759,96.92099,113.1287,215.44,327.5733,318.2,263.7599,185.9402,181.0997,124597,169.7482,149.4505,393512,196.6901,452.0749,201.6197,382.0782,206.3581,263.4458,171.1401,221.1184,303.7929,270.5561
ILMN_1694131,80.04205,102.7925,89.67964,140.8483,175.6369,164.9495,103.4649,174.5369,113.4464,103.9512,206.5545,263.2314,160.5132,276.1715,248.9254,130.0406,110.6591,205.9958,134.4989,144.7826,144.8363,172.9437
ILMN_2203491,41.82102,42.78178,40.68948,42.88574,49.35476,39.83137,42.41001,56.55065,54.87245,49.44835,57.57062,52.07713,50.15307,63.96701,52.11225,61.75032,57.85847,58.66831,60.15372,54.05015,53.20388,58.33302
ILMN_1737513,43.59781,40.45106,40.00282,50.68075,53.26817,44.54908,40.93315,57.08305,57.20626,56.24174,60.86436,64.03391,56.46006,71.16117,64.71606,75.4093,58.37441,68.03312,58.04619,61.07127,67.23981,61.24594
ILMN_1774742,41.56563,46.85913,38.56494,45.12897,43.70699,43.02145,40.0261,54.77414,54.13198,56.80646,58.87778,58.12831,53.87871,59.6349,53.71964,61.70869,59.31301,63.94283,54.56285,49.36663,52.94159,56.56077
ILMN_1704842,40.8821,43.76498,42.40333,48.09487,54.01723,43.44837,40.71719,64.7785,66.4739,60.58696,72.57167,61.91677,59.31569,71.40159,60.85748,78.22857,64.7824,81.13702,68.85361,62.56432,75.74663,65.0779
ILMN_2391400,40.53403,40.28954,36.18487,49.4053,50.34415,45.84529,36.08572,56.77054,60.35404,52.82282,57.47444,54.87233,50.88163,58.77476,52.78095,69.17402,54.93143,60.74537,58.60669,52.82582,62.42122,57.81473
ILMN_1673356,164.2654,210.2565,663.8935,328.7459,327.5256,130075,129834,217496,204.3025,127.5163,347.5844,82.30034,248.0009,258.8318,163.9392,336.1917,230.9391,335.5014,148.0996,207669,250.2111,170.3675
ILMN_1680144,39.92939,38.35331,39.68967,47.78918,48.92383,42.89768,38.65302,55.77111,53.77433,48.37209,55.50705,59.71638,55.13975,60.80535,53.55438,80.73182,50.84098,56.78589,47.95879,55.62777,55.05975,61.07175
ILMN_1667510,45.29886,47.18243,43.25966,61.82961,64.6281,50.11308,49.61057,73.90096,73.7728,61.49058,96.19555,72.41728,64.2001,79.37568,62.80713,100.1397,82.82507,88.97534,75.84827,70.80221,72.5711,72.46342
ILMN_1735301,65.07269,110.0351,114.7208,179.3777,137.5611,158.0827,115.8293,165.1515,417.2772,182.4289,339644,83.69781,178.5464,141.92,138.1794,213.2764,223.3455,162.6698,199.4322,142.9586,165.6628,149.2901
ILMN_1790689,54.14893,54.5815,49.19149,72.78686,58.31562,738.7887,54.57786,80.67391,76.59899,80.96033,216.5302,438.4699,77.51398,541.7814,1941469,97.19583,90.54585,89.64349,94.72887,84.83927,81.82101,762.3479
ILMN_1711021,48.21997,56.31361,53.73421,84.40197,71.72777,75.10583,60.13089,82.16032,82.8958,82.08605,90.3562,91.30907,82.39039,112.2709,84.77576,114.3089,78.42456,90.41897,84.82277,78.17633,87.80025,84.76469
ILMN_1653432,42.56738,44.45412,40.38243,43.96115,48.42206,50435,39.86482,64.36927,74.09283,60.03252,74.01923,116.0393,57.63864,93.49303,81.4981,82.00719,64.79686,84.18386,63.31747,67.56699,71.06275,86.55093
ILMN_1761812,212056,409.0266,318.7081,642.7421,407.8674,112.1318,225.8118,367.3196,292.0691,207.8456,303.3276,82.30397,430.3046,262.3833,189.8801,338.8976,254.9509,359.8071,257.0176,189.6661,341.0719,198.8737
ILMN_1687002,45.17718,45.13011,54.04512,50.96824,58.05484,54.65783,51.11267,73.4098,66.73134,78.45559,70.26782,65.47181,75.60082,75.39403,61.18244,80.88149,73.10436,72.15739,69.13985,76.34229,65.87453,69.88076
ILMN_1779854,173.3136,341.5852,158.0271,316.9226,326.4139,623722,487.5095,247.0559,237.7205,391.6214,399.6294,234.4864,191.7079,227.8627,400.2679,306.1847,287.9095,293.7281,321.4543,248.1986,233.94,380532
ILMN_2072357,213.8942,680.4793,771.8387,2935128,1893949,952.4717,528.9999,1747097,829.7565,431.7004,725.1864,969.0778,1547673,2284091,1020306,406.6518,823.7737,1227459,1043125,1756149,1490106,817.8967
ILMN_1696276,44.43979,66.43895,55.88617,90.95349,64.0938,63.46671,56.18824,83.13189,85.2682,93.49323,94.22449,66.21797,78.54002,101.7263,83.93082,123.5964,75.33595,100.8634,96.73792,86.6094,100.2579,89.02722
ILMN_2180848,548.1778,1104378,1297227,2018218,1505851,672.8814,1205617,1336252,790.1788,1206801,1545002,1437634,1351703,1465.71,959.2365,2030162,1877347,1492834,1404733,1341135,1045.91,1080407
ILMN_1751627,40.69312,44.79389,38.79511,57.77591,47.33845,39.07592,45.64878,59.47531,54.38974,54.93094,57.54948,55.95062,51.54313,58.36119,58.13193,92.17704,55.40992,68.36303,55.28159,54.3277,56.90271,60.83986
ILMN_1681798,59.87661,106.2647,51.00397,99.03194,80.81464,76.85315,51.7692,182.4443,124.8361,208.3142,90.89948,117.8873,107.1951,181.4571,104.0469,97.10308,77.17477,216.4077,224.3111,130.1812,90.28396,177714
ILMN_1754757,77.61695,115.2223,124.5561,139.1247,124.7939,146.1431,95.19852,138.1715,92.64812,83.95671,136.1427,88.59424,127.7373,333279,177.3442,175.5233,100.9224,148.9439,122.8549,116.4906,115.8408,139.6958
ILMN_1663916,53.56157,72.79939,62.9776,165.3219,193.1644,108.0282,115.0111,185.1589,133.3469,244.8956,234.6246,279.4505,147.8448,207.5803,205.4235,482.6465,172.0004,236.5773,205777,158.1717,141.9328,229.3416
ILMN_1725306,74.90035,91.94337,330.5812,359.0125,158.6192,276.5044,164.6579,172.8643,114.9075,89.82498,116.3805,76.55374,140.7652,504.6317,346.0573,126.1049,135.7493,169.9117,103.1911,156.9702,183.2102,180.6973
ILMN_1712051,461.4875,944.4655,2770117,3433542,2110.48,454.6462,1271493,1003.53,619272,1129959,1561799,1303419,1397651,1615209,603.2615,3846098,2197017,1252772,1482194,1449.76,1570117,872.5958
ILMN_2356632,66529,143044,87325,136148,134332,94.95361,93.86042,364387,227.3069,272.7711,377.2099,186.0119,274.2597,411.8612,280.6518,558884,335.91,414.7611,319.7533,358.7218,294.9927,274.0419
ILMN_2410540,109.7122,168.7327,214.1223,320.1376,174.8936,92.71015,132.9368,226.8985,252.8652,197.3245,280.96,277.2796,198.1007,327.2157,156.2389,477.3349,278.0346,209961,252.5316,202.1618,277.4175,157412
ILMN_1775829,93.71649,180.1326,180.0812,228.1509,155.3978,133.2071,121.6783,399.5466,231.6403,343.3126,232.5812,109598,226.4016,422.8158,282.2162,233.4885,194.3202,364.2158,395.8544,259.3044,242.9405,573.8336
ILMN_2330170,102937,150.4487,222401,265.6935,190.2601,100.8346,98.28097,108.3385,89.76396,88.80438,142.1098,76.45437,90.57819,107.9373,77.87833,120.0156,99.84653,105.8565,95.11686,93.16007,130.7846,82.52013
ILMN_1697548,103.5477,172.8973,131.1483,229.9564,255.5576,198612,94.71386,208528,179.2972,187.0923,187.5532,434.5494,184.4538,462.9905,232.1466,199.0798,177.8307,255.2646,222.6628,219.4104,179775,227987
ILMN_1725193,44.38799,44.57476,42.7186,53.31904,53.00545,42.76987,40.80218,60.71871,56.0914,54.20366,60.17848,57.42988,56.96897,60.53052,53.71988,76.4179,57.11643,62.43926,61.58709,59.65939,63.27904,59.36528
ILMN_1700822,63.80968,81.89588,68.29262,138.7955,114069,68.99048,81.98222,228.0541,200.7838,390.1984,185.0601,126.1336,453.2206,133.4547,119.4525,147.8248,273817,239.6973,466.2188,436.3451,271.3725,236.6618
ILMN_1789074,851.7538,1175377,1907245,2564111,1324326,683643,971.3966,1885424,779.7507,868.1865,1186297,528.7731,1586.84,1895594,755.6002,2265467,1690056,2236962,1250.25,1628628,1480216,722.4555
ILMN_1772727,48.17574,49.51347,45.45048,62.47049,57.62477,47.93903,49.21526,86.98847,60.0155,84.81743,83.92129,77.15093,73.95206,107.2296,72.8792,90.32362,69.56267,107.1606,68.98257,76.19596,88.4929,87.02985
ILMN_2284667,324.7213,352947,367.6222,684.8267,466677,369536,318.7351,771.7908,434.8598,528.1331,562.0986,758.8723,511.7967,1108965,677212,603.12,522.1148,904.0213,539.4828,608.8413,599.3733,762.1747
ILMN_1761112,64.95592,98.45203,99.70419,148.3278,121.1476,85.87657,76.21944,160.3833,136734,141.6023,183.5753,90.64703,128.6184,190.1725,138.8863,221222,154.6273,225.1282,160048,184055,153.7051,150.7133
ILMN_1781373,662.2031,1243018,865.8343,1294763,1264498,1031339,794.5011,1026237,705.5226,878.8493,1113849,177.3145,1079321,1014.73,742.4662,984.3842,901.4296,1280021,790.5991,895.3773,980.2763,885.9442
ILMN_1692623,50.83154,74.32742,208.2549,69.68582,193.7862,295.2608,941.4777,635.0214,82.82088,752.8636,94.3721,142.9924,415.0575,197.8708,793.4645,632.4935,268.5153,120.6263,65.57712,217.0961,224.8673,727.0341
ILMN_1686043,672.0831,1114542,563.5234,243.3042,445.3871,346.7369,1384006,2217307,904.6052,1362681,1133667,595757,1084812,2515.84,733.1541,1802.73,874.1412,2179197,1360424,1185597,1591203,2144854
ILMN_1760732,53.50339,57.75175,101.0196,89.88227,92.95482,228.9209,56.96429,126245,86.87288,99.8455,114.2242,179.9022,172.8013,208896,175.8341,230.6474,120.4455,157.9304,110.6195,130.3306,133436,118.4112
ILMN_2081210,161.7603,240.3678,385.5582,933462,437.9057,255.9961,179.0016,268.1855,254.8098,237.3606,387.4777,144.3711,329.2675,353.4415,288513,430.5059,350.9745,289.6292,277.3036,267.2085,259.6307,221.1803
ILMN_1793659,48.07994,56.93162,47.79144,113.9389,67.12695,105.9327,53.62972,130.6027,76.94502,55.05248,155.0003,70.60176,87.3342,306.9289,189.5856,61.29269,74.52509,80.97536,61.87442,75.18849,67.96537,120.9105
ILMN_1740737,313.9488,510457,590084,1245191,866.6473,1011.2,317.2517,977788,568.2313,479.2151,774.5971,243.0606,898.0835,1071957,1188868,401.5842,692.3555,983.6512,509.0169,591.8063,739.4902,659.3948
ILMN_1662280,747557,2674339,3685875,1690902,1838343,1242599,1318329,2049021,1434.84,1709501,846.7363,1537271,1383119,4469696,5547058,720.6842,757.5397,3741525,2476451,2368354,1499512,5047276
ILMN_1781400,124.9068,212273,225.8826,303105,311.0946,264.5833,165.1383,211632,157.4566,333.8599,250.1674,453.3439,194.3719,347.3517,230.2006,262.2499,252.9006,231.3519,213.2158,247.1136,250.2567,284.4095
ILMN_1792660,521.9033,680.6755,987.6501,1779974,1550948,1560078,1211321,1988194,1167546,2319796,1126769,357.9624,1425988,1758174,1049201,1723634,1382318,1453022,1976029,1334269,2085793,1785686
ILMN_1748651,143.1011,183.9159,84.84053,141.3455,109.4109,85.68809,85.97856,175.1073,183.7016,145.1959,454971,228.1351,164.0639,334.1354,153.4583,243.5588,117.2834,299.5385,119.2921,196.0848,197.1256,289.5187
ILMN_2134723,76.7273,114.2172,105.1184,148.1135,116544,89.10285,93.31585,101.7156,83.38182,105.2544,133.9022,85.4803,96.29095,119.1612,82.77168,137.9829,89.26863,119.0157,96.20646,97.18024,100.0264,88.32572
ILMN_2152131,68.15927,96.70787,168.0815,223.1985,140.3062,121386,121.3266,223.7909,149.0856,175.4373,349.2889,488.0296,208.5268,256.7184,178.3561,415.9258,195034,159.2939,231.6349,196.8549,172374,228.0655
ILMN_1757106,64.87277,72.34775,64.05357,114.1851,92.57415,86.8349,73.49638,166.6541,143.2382,139.3428,151.9671,186.0256,160.0259,202.9374,162.4287,139537,113.8796,132.3743,117.3406,139.0821,126.0242,133.4586
ILMN_1683093,413252,240.1761,546.5195,1263459,394.5225,204.5816,219522,721.7245,493.5856,331.9218,1018469,668.6891,657.7643,1277.53,594.8783,691.9698,646.1451,918.9305,422.8221,518.5606,623.0032,461.6317
ILMN_2409298,43.98608,38.17632,39.96193,55.25589,57.77774,44.68045,38.46961,59.68793,62.12334,54.62995,62.05342,54.29892,54.10351,72.73716,70.83987,73.85359,54.01688,68.71049,57.09795,64.63946,60.23043,62.76047
ILMN_1765198,104.8473,197.0407,156.4949,305.1154,242.6635,238.3107,167.5884,170.1792,139.2526,196.8475,265.4861,200.4751,238.7366,318.9138,182.0574,208.57,196.2931,283.2122,206.7468,214.2732,211.3363,165.8481
ILMN_2219002,59.22644,83.39091,70.25131,150.24,127.6107,94.47777,73.51929,119.5184,124.6112,131.8186,141.3811,85.19136,111.1945,156.8095,129.3428,193.9157,129.6568,138.3639,119641,139.2907,134.4362,117.9112
ILMN_2229214,62.46597,70.5204,72.22201,107282,92.95168,72.45805,58.91069,143988,110.0195,137.1236,145.6512,103.1823,127.1554,201.1169,139.7771,155.4608,135.9634,144112,155.9789,134.7085,150.9357,152.1747
ILMN_1671337,1273135,3537004,1440387,3576941,2746.27,1218515,1509002,2184.68,1679464,1319753,2047563,204.9206,1329509,1530051,1993913,1318926,1302695,1650134,903.3784,1090197,1772884,2173025
ILMN_1663919,48.76611,49.16804,45.58408,54.98211,58.54367,48.58629,47.71673,74.5964,62.77288,60.78773,74.97524,65.66981,64.51608,86.07465,65.46349,98.31182,75.26848,82.38102,79.23669,68.32178,66.76498,69.10125
ILMN_1691570,49.73213,67.48594,52.5859,61.78554,63.94284,71.77474,53.02567,89.96714,78.18444,76.49122,73.51443,91.26523,75.99978,92.79522,98.07552,93.89613,71.93922,101.0177,75.52828,75.90708,79.94241,102.7637
ILMN_1731064,42.06404,49.4668,42.21948,61.70116,59.19601,46.90224,45.19773,75.68427,63.99678,72.06761,64.61929,64.48623,68.30756,71.97845,68.44231,87.77113,57.14336,71.41621,68.22283,74.91306,69.83518,69.26242
ILMN_1811114,66703,71.4554,241.1009,110.3642,191.5618,191.7026,171.6214,82.17573,88.66091,282.6281,84.72057,76.96568,139.4567,196.3889,68.95524,105.7492,314.9496,156.8948,211.7016,117.9042,351.3563,63.82945
ILMN_1662950,807.5978,1547012,902.2383,2221571,1658545,929.5164,765.8989,1366641,980.7096,1286507,2226167,453.2389,1335646,1758047,931.0797,1585664,1466436,1696653,1624708,1526038,2327109,1245141
ILMN_1801098,1344705,3532841,4020803,5194908,5078583,6545436,4577596,4367.23,2998267,6347645,3559576,3110062,3332317,3982.99,4723531,8207855,5024565,4258646,5042596,3865575,3444742,4364749
ILMN_1712616,43.83729,44.7355,40.64117,47.37871,50.79922,45.17078,42.19339,59.60378,55.67953,56.00134,56.59262,55.65711,57.77693,70.04276,52.30661,72.13828,61.85737,64.25868,58.76449,53.73257,68.25643,59.06854
ILMN_1657191,44.7164,43.77068,44.43785,56.23629,52.31423,47.71843,48.11763,65.41454,65.63684,66.50412,68.01569,71.94565,66.96078,80.6572,58.75251,82.09352,66.46657,68.65404,65.99227,61.21875,65.48162,63.40206
ILMN_1773809,55.71952,55.76564,68.6053,71.57752,115.1519,96.62926,61.0657,82.41315,73.07037,100.8362,80.48391,61.08824,75.45196,86.24213,73.65738,80.60734,100.3823,74.45183,111886,80.41783,62.76376,69.02393
ILMN_1737580,192.9591,394.8524,311.6996,687.3947,316551,209.4387,209.5288,405.0274,379.7685,263.2692,840624,370.4549,335.0202,591.5113,476.3266,535.06,430.8553,535.6091,374.3843,403.9629,525.8951,459.4482
ILMN_1794353,48.40889,49.89645,43.85697,56.26507,65.8869,46.03202,47.10023,67.02052,61.35297,67.85246,66.01843,67.8139,59.21706,72.19511,61.13834,79.25661,68.96382,81.41091,74.86118,63.36915,62.12396,72.0125
ILMN_2339796,44.05756,41.62949,39.25614,49.66048,48.73516,41.68349,40.78905,52.26678,52.34163,54.6584,59.62287,49.13812,58.10734,61.16697,48.92984,59.77472,51.76558,58.87637,53.20618,56.84908,59.57184,54.06347
ILMN_2045453,132.9943,209.5905,154.6384,735.9291,262.2997,316.8477,162.7483,282.9038,164.0974,164.0654,176.0721,367.0457,273.1215,424.6983,266.2538,223.0662,238.7378,392.2358,182257,192.6046,273.4663,240.3111
ILMN_1664679,53.12954,68.64529,73.42268,84.17966,110.4979,295.8165,53.69499,80.7368,84.46656,80.99229,79.54262,673.4583,70.66144,197.0687,456.6118,102.6547,93.47428,98.28606,89.01149,93.91077,112.0983,206603
ILMN_1720604,48.4362,47.81513,41.64013,51.44114,51.76094,47.52906,42.4792,65.84387,54.74255,59.0649,63.85962,61.63396,55.33878,75.96918,53.87352,78.59673,51.91977,64.90853,64.63177,61.13186,56.57891,60.70479
ILMN_1680134,65.11202,62.82013,119.8538,116.1353,132.2281,97.59464,79.09247,79.45934,70.0652,83.82111,89.77163,57.99253,96.52805,152.7047,79.07705,95.95924,127.8351,92.08502,129.5655,149038,96.26485,74.42164
ILMN_2124523,52.62067,59.76664,79.56927,96.09579,81.11497,84.18905,54.83646,86.41986,87.69808,81.79502,100.9604,99.69328,86.13615,123.9713,107.3434,121.3128,89.45019,96.18763,97.26093,91.69829,110.6627,83.20404
ILMN_2151304,53.98373,57.10927,58.30962,79.8377,64.41929,55.42904,51.82451,74.0033,71.5023,67.47929,92.8226,70.48328,94.11356,99.42496,65.27838,102.5947,79.8681,85.96582,74.65318,72.31744,85.71373,78.11475
ILMN_1806395,5694435,9735344,9719747,9636483,12328.87,14772.46,10885.83,19846.22,15006.46,20673.36,18018.96,842.0873,12221.06,10954.51,17157.69,23716.85,16483.02,16085.61,18222.27,14133.85,20738.09,19067.2
ILMN_1659122,45.1215,43.28107,40.54027,52.03781,53.68135,46.56467,46.13763,56.37817,56.53973,49.19466,60.85816,55.88293,51.29328,60.81741,67.32378,74.21844,57.41663,57.1838,60.35841,64.10561,65.43253,58.22152
ILMN_1726496,129.3532,228.5821,455685,404.4226,626.0592,617691,670.2427,241.6917,158.5091,768.6461,241.7227,211.5688,310.1457,318.0224,155.66,304.7109,439.2773,179.0121,476.5674,551.1042,307.7159,134.8345
ILMN_1761858,115.4797,219.3339,234.0102,401.9319,315.9068,187.7031,147.7133,734.3669,477.6772,381.8102,635.9087,88.65327,569.9764,585.7495,534.0809,661.3116,520.5088,780.5975,528.2953,626.7213,498.8642,481.4315
ILMN_1692473,57.31218,59.43731,53.90322,98.01698,77.13951,77.86234,66.11945,123.8641,102.5896,142.6418,131.2296,98.22395,117.7004,162.9547,126.6007,150.9102,120.9124,132468,133.7397,109.9469,123.5911,133.1051
